# Top level file listing the corpus collections
#Collection File, HTML Gloss File, Title, Description, Introduction File, Corpus, Format, Period
taisho/t0074.csv	taisho/t0074.html	Zhangzhe Shi Bao Jing (Velāma) 《長者施報經》	Translated by Fa Tian in 1 scroll	taisho/t0074_00.txt	Taishō	Sūtra	990	āgama
taisho/t0075.csv	taisho/t0075.html	Fo Wei Huangzuyuan Lao Poluomen Shuo Xue Jing (Verañja) 《佛為黃竹園老婆羅門說學經》	By an unknown translator in 1 scroll	taisho/t0075_00.txt	Taishō	Sūtra	420-479	āgama
taisho/t0076.csv	taisho/t0076.html	Fanmoyu Jing (Brahmāyusutta) 《梵摩渝經》	Translated by Zhi Qian in 1 scroll	taisho/t0076_00.txt	Taishō	Sūtra	223-253	āgama
taisho/t0077.csv	taisho/t0077.html	Zun Shang Jing (Lomasakaṅgiyabhaddekarattasutta)《尊上經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0077_00.txt	Taishō	Sūtra	266-313	āgama
taisho/t0078.csv	taisho/t0078.html	Dou Tiao (Śukasūtra)《兜調經》	By an unknown translator in 1 scroll	taisho/t0078_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0079.csv	taisho/t0079.html	Yingwu Jing (Śukasūtra)《鸚鵡經》	Translated by Guṇabhadra in 1 scroll	taisho/t0079_00.txt	Taishō	Sūtra	435-443	āgama
taisho/t0080.csv	taisho/t0080.html	Fo Weishou Jia Zhengzhe Shuo Yebao Chabie Jing (Śukasūtra)《佛為首迦長者說業報差別經》	Translated by Gautama Dharmaprajña in 1 scroll	taisho/t0080_00.txt	Taishō	Sūtra	582	āgama
taisho/t0081.csv	taisho/t0081.html	Fenbie Shan E Bao Ying Jing (Śukasūtra)《分別善惡報應經》	Translated by Tian Xi Zai in 1 scroll	taisho/t0080_01.txt	Taishō	Sūtra	984	āgama
taisho/t0082.csv	taisho/t0082.html	Yi Jing (Ummagga)《意經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0082_00.txt	Taishō	Sūtra	266-313	āgama
taisho/t0083.csv	taisho/t0083.html	Ying Fa Jing (Mahādhammasamādānasutta) 《應法經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0083_00.txt	Taishō	Sūtra	266-313	āgama
taisho/t0084.csv	taisho/t0084.html	Fenbie Bushi Jing (Dakkhiṇāvibhaṅgasutta) 《分別布施經》	Translated by Dānapāla in 1 scroll	taisho/t0084_00.txt	Taishō	Sūtra	1001	āgama
taisho/t0085.csv	taisho/t0085.html	Xi Zheng Yinyuan Jing (Sāmagāmasutta) 《息諍因緣經》	Translated by Dānapāla in 1 scroll	taisho/t0085_00.txt	Taishō	Sūtra	1008	āgama
taisho/t0086.csv	taisho/t0086.html	Nili Jing (Bālapaṇḍitasutta) 《泥犁經》	Translated by Tan Wulan in 1 scroll	taisho/t0086_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0087.csv	taisho/t0087.html	Zhai Jing 《齋經》	Translated by Zhi Qian in 1 scroll	taisho/t0087_00.txt	Taishō	Sūtra	223-253	āgama
taisho/t0088.csv	taisho/t0088.html	Youpiyiduoshejia Jing (Visākhā) 《優陂夷墮舍迦經》	By an unknown translator in 1 scroll	taisho/t0088_00.txt	Taishō	Sūtra	420-479	āgama
taisho/t0089.csv	taisho/t0089.html	Ba Guan Zhai Jing 《八關齋經》	Translated by Juqu Jingsheng in 1 scroll	taisho/t0089_00.txt	Taishō	Sūtra	455	āgama
taisho/t0090.csv	taisho/t0090.html	Bimosu Jing (Vekhaṇasasutta) 《鞞摩肅經》	Translated by Guṇabhadra in 1 scroll	taisho/t0090_00.txt	Taishō	Sūtra	435-443	āgama
taisho/t0091.csv	taisho/t0091.html	Boluomen Zi Ming Zhong Ai Nian Bu Li Jing (Piyajātikasutta) 《婆羅門子命終愛念不離經》	Translated by An Shigao in 1 scroll	taisho/t0091_00.txt	Taishō	Sūtra	148-170	āgama
