reference_no,type,citation
1519,Full,"Abbott, Terry 2013, “The Commentary on the Lotus Sutra,” In: <i>Tiantai Lotus Texts</i>, BDK English Tripiṭaka Series. Berkeley: Bukkyo Dendo Kyokai America."
