reference_no,language,citation
1656,English from Tibetan,"Hopkins, Jeffrey, and Lati Rimpoche with Anne Klein 1975, <i>The Precious Garland and the Song of the Four Mindfulnesses</i>, London: George Allen and Unwin Ltd."
