reference_no,language,citation
262,Sanskrit,"Vaidya, P.L. 1960, <i>Saddharmapuṇḍarīkasūtram</i>, Darbhanga: The Mithila Institute of Post-Graduate Studies and Research in Sanskrit Learning, University of the West Digital Sanskrit Buddhist Canon, <a href='http://www.dsbcproject.org/canon-text/book/54'>http://www.dsbcproject.org/canon-text/book/54</a>."
