reference_no,type,citation
1826,Full,"Vorenkamp, Dirck 2015, <i>Commentary on the Treatise on the Twelve Gates</i>, at <a href='http://mbingenheimer.net/tools/bibls/vorenkamp.2015.T1826_Fa-tsangsCommentaryOntheTwelveGates.pdf'>http://mbingenheimer.net/tools/bibls/vorenkamp.2015.T1826_Fa-tsangsCommentaryOntheTwelveGates.pdf</a>, accessed 2021-12-31."
