reference_no,language,citation
1564,Sanskrit,"Nāgārjuna, Mark Siderits, and Shōryū Katsura 2013, <i>Nagarjuna's Middle way: the Mulamadhyamakakarika</i>, Boston : Wisdom Publications. Sanskrit."
