刻	2
百丈	1
心肝	1
讚	4
顯赫	1
且	81
愛	2
沒	15
吹	9
菩提	2
途	1
戊申	1
太虛	2
勘	3
有為	2
帝	14
婆子	1
無為	1
霧	1
廷尉	1
正眼	1
行	15
牧牛	1
一千	1
意	29
大師	5
按	1
能	17
夢見	1
第	2
煙	5
承嗣	1
巧	2
同時	4
無法	1
銀	1
方名	1
變則	1
價	2
古	4
絲	1
探竿影草	1
禽	2
便道	6
逃	2
何	39
歸家穩坐	1
吏	2
逝	1
坐	15
西堂	1
心機	3
行脚	5
江	5
謹	1
差	5
佛果圜悟禪師碧巖錄	2
長	4
東單	1
樓	1
序	3
興化	3
逡巡	1
通	9
牖	1
岐	1
枷	1
弟子	1
疎	2
楔	3
血脈	3
魚	10
蠢動	1
道友	1
匝	3
刺	1
翳	2
單	3
軌則	2
中國	2
牙	2
十方	2
覆	2
億	1
忍辱	1
摩訶	1
外	4
賣弄	1
苟	2
壑	1
無限	3
威儀	3
可	17
鉸	1
非有	1
夜	4
子實	1
鑿	1
正法	1
敢	3
廊	2
周	1
右	1
至於	2
德山	25
浩	2
風	8
解道	1
憑	1
岸	2
龍門	2
乾	3
諸子	1
三	33
格	2
藏	4
旗	1
將	21
青天	2
一般	2
橛	2
真珠	1
易	11
明珠	1
笠	1
蹉	5
劄	1
局	1
深潭	1
滯	1
裏	83
回	12
齋	1
後得智	1
本性	1
石霜	1
撤	1
三毒	1
驚天動地	1
佛身	1
雲	4
互	1
青山	1
伴	1
說話	5
信道	1
所在	1
講	3
天帝	1
中	43
村	1
天上	2
盲	1
前事	1
示眾	11
一下	1
啞子	1
輥	1
好看	1
短	2
雖然	5
日月	3
一時	16
得名	1
切忌	7
香	3
只贏得眼睛也落地	1
門外	1
別處	1
日日	1
有無	1
不信	2
臨機	2
郎當	2
揮	2
識	25
退	8
凝	1
更為	2
十八界	1
拽	1
及至	1
憶	5
直下	6
齲	1
不論	1
三明	2
缺	2
箭	8
甚	6
雷聲	1
成公	2
渾身	1
穿	8
焚	2
唾	2
見聞	1
機變	5
現在	1
證明	1
接	5
星	2
剖	4
如實	1
未來世	1
事相	1
邪法	1
桃花	1
有	137
初機	3
梯	1
嗔怒	1
應	2
貶	1
下去	1
叢	1
眾	10
訥	1
干	2
人間	1
座主	1
六時	1
空中	1
漢	27
轉身	3
委	1
度僧	3
害	1
胡來	2
澧州	2
置	3
普照	2
熊	1
丹霄	2
齊	4
不免	4
7	9
雪	3
歸	6
畢竟	6
豈可	2
倒一說	1
追憶	1
六十	1
過患	1
抑	3
厚	1
金翅鳥	1
時	30
文字	8
宗旨	1
改頭換面	1
二百	1
璧	1
鄉	1
泥水	1
悲	3
見	77
疾	3
盡	32
恁	1
不容	2
紫	1
齶	1
愁	5
入院	1
單于	1
訓練	1
種種	1
出群	1
搽	2
上周	1
生擒	1
大善知識	1
叢林	1
咬嚼	2
得佛	1
覺知	1
乃至	1
結草	3
身處	1
權	1
具	15
上座	2
方知	2
字	5
竭	3
不住	2
曾	5
諡	1
相似	20
聚頭	1
撼	1
叨叨	1
詩曰	1
勝	3
活	11
頂門	3
三十三天	1
隔絕	1
靈泉禪院	1
教壞	1
喃	2
二	15
國	7
超	4
追	4
平鋪	1
偏	1
東	10
道光	1
古人	34
跳	7
德	1
未來	3
勞	5
空生	3
騎	9
當	14
瞠	3
同	5
釘	4
洞然	1
震	1
折挫	1
草	17
臺	1
至聖	1
饒	15
勇健	1
耶	5
近日	2
汁	1
祖	11
上士	1
正	5
順行	1
多用	1
棒	16
遭	3
獅子	3
平生	7
〇	1
豈	10
四月	2
細	2
窄	1
殺人	3
衝	2
普賢	1
截	3
入室	6
一直	1
頭頭	1
頭道	2
飯頭	2
應用	1
提起	2
壁	2
可以	3
用	23
末	4
人家	1
見道	1
身上	1
雪上加霜	4
滿面	2
倡	1
六波羅蜜	1
非難	1
惟	4
北門	4
存	3
埃	2
默	1
把	4
正路	1
敗	5
發	3
道理	7
悲心	1
時時	1
閃電	6
競	2
鰕	1
韶陽	1
打破	6
浩浩	1
在位	1
碧巖	1
假	2
如此	28
禪宗	1
新	4
奉	1
此	64
獨步	2
鋒鋩	2
東家	1
去	65
拂	2
不覺	1
流血	1
後	26
一半	1
俗諦	1
廣	10
第三	3
頭	20
中道	1
行者	1
湯	1
晚間	1
鞠	1
什麼	89
帶累	3
印	2
兒	7
彼	6
大似	3
參學	1
不在	17
新鮮	1
同行	1
祖師	11
妄語	1
報	2
難為	4
弄	2
携	1
囗	1
節	3
以	27
端居	1
一大藏教	2
安穩	1
果子	1
犯	4
須	37
清風	5
坑	1
粟	3
畢	1
勘破	11
鼻	2
靈	3
影	2
鳥	1
欵	5
胸	3
言說	1
簡編	1
全機	1
汝	21
見處	4
仞	1
成	8
親近	1
掃除	1
家風	2
必	3
位	1
眼目	2
萬般	1
性	4
諳	2
騰	1
大自在	2
起	17
惡水	1
一等	3
數	5
步	4
五帝	4
見諦	1
須知	2
散	4
轉語	1
錢	9
助	1
郎	1
放光般若經	1
理事	1
居士	1
蒼龍	3
雪竇	95
壽	1
趨	2
句	34
衣	3
虎口	1
倏忽	1
尊	4
上	33
乘	3
腦後	2
換	5
芥	2
受	1
戰	1
平常	2
點字	1
過	26
溺	1
青	1
分明	4
味	2
面前	3
遊	2
梁	1
萬仞	1
嗣	1
真假	2
告	1
謗	3
頤	1
出眾	2
因緣	2
金剛喻定	1
惺惺	1
一喝如金剛王寶劍	1
開眼	2
監院	3
充滿	1
些	11
真如	2
日後	1
輕輕	1
煒	1
裓	1
思惟	1
不宜	1
鏘	1
氣息	1
个	2
甲辰	1
令	9
幾	7
斯	1
吉日	1
隨後	1
亭	2
針	1
張弓	1
面壁九年	1
賊	9
全	6
灰	1
棺木裏瞠眼	1
據	5
盲引眾盲	2
選佛	1
譍	1
顯	2
極	13
龜	1
嶮	4
翁	1
淘	1
任	2
拖泥帶水	1
天際	2
鬃	1
別人	5
餘年	1
卜	2
大用	3
思量	2
妙	4
管	3
載	4
聖諦	4
塞	1
晚	2
碧玉	1
合	5
嵎	3
東南西北	1
七支	1
大地	13
田地	2
自由	2
鄙	1
結案	2
縫	1
萬物	1
抽	3
吐	2
己	4
食	2
商量	4
掠虛頭漢	4
大覺	1
忽	3
國人	3
列	1
傳	12
悟	5
判	1
兩手	1
打	22
我愛	1
機鋒	1
喝	40
顧	5
奏	1
鐘	2
前言	1
懡	2
縱目	1
㦬	2
塘	3
煩惱	1
圖	3
有用	1
緩緩	2
達磨	24
世諦	2
至道無難	8
鳩	1
複	1
兔	1
法	11
諭	1
天堂	1
條	7
滴	1
流	3
擊碎	1
權實	1
透過	2
堂	5
憂	2
說道	1
心印	3
消	2
歡喜	1
何在	2
子	24
米	5
四百	1
自然	14
情	22
寒毛	1
幄	1
覿面	2
相續	2
目	1
車行	1
當頭	2
恨	1
見人	1
逈	1
大士	4
不識	9
辯	1
閫	2
却	62
籠	1
瑕	3
泣	1
十六	2
不足	1
搥	1
三皇五帝	1
風行	1
落草	3
年庚	1
摧	1
審	1
量	1
於是	2
掀	3
南山	1
推出	2
烏龜	1
自在	3
第二	4
內人	1
三身	1
鹿	1
忌	1
閉	1
清	2
彰	2
走	1
開堂	1
破滅	1
老	6
人天眼目	1
問訊	1
東土	1
丁	1
家用	1
方便力	1
陞	1
值	1
正好	1
三七	1
垂示	11
洗	2
懼	1
妖	1
罕	2
方冊	1
頂	2
霜	3
第四	2
諸	24
一種	1
永	1
策	1
丈夫	2
一言	2
唯嫌揀擇	6
邪見	1
